gender,goal,level,muscle_split_type,focus_area,problem_area,body_type,age,workout_days,plan_title
FEMALE,LOSE WEIGHT,NOVICE,UPPER_LOWER,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,3,FEMALE_LOSE WEIGHT_NOVICE_UPPER_LOWER_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_3
FEMALE,LOSE WEIGHT,NOVICE,UPPER_LOWER,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,4,FEMALE_LOSE WEIGHT_NOVICE_UPPER_LOWER_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_4
FEMALE,LOSE WEIGHT,NOVICE,UPPER_LOWER,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,5,FEMALE_LOSE WEIGHT_NOVICE_UPPER_LOWER_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_5
FEMALE,LOSE WEIGHT,NOVICE,UPPER_LOWER,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_LOSE WEIGHT_NOVICE_UPPER_LOWER_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,STAY FIT,NOVICE,SINGLE,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,5,FEMALE_STAY FIT_NOVICE_SINGLE_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_5
FEMALE,STAY FIT,NOVICE,SINGLE,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_STAY FIT_NOVICE_SINGLE_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,STAY FIT,NOVICE,MULTI,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,3,FEMALE_STAY FIT_NOVICE_MULTI_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_3
FEMALE,STAY FIT,NOVICE,MULTI,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,4,FEMALE_STAY FIT_NOVICE_MULTI_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_4
FEMALE,STAY FIT,NOVICE,MULTI,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,5,FEMALE_STAY FIT_NOVICE_MULTI_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_5
FEMALE,STAY FIT,NOVICE,MULTI,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_STAY FIT_NOVICE_MULTI_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,STAY FIT,NOVICE,PUSH_PULL_LEGS,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,3,FEMALE_STAY FIT_NOVICE_PUSH_PULL_LEGS_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_3
FEMALE,STAY FIT,NOVICE,PUSH_PULL_LEGS,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,4,FEMALE_STAY FIT_NOVICE_PUSH_PULL_LEGS_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_4
FEMALE,STAY FIT,NOVICE,PUSH_PULL_LEGS,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_STAY FIT_NOVICE_PUSH_PULL_LEGS_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,STAY FIT,NOVICE,SINGLE,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,5,FEMALE_STAY FIT_NOVICE_SINGLE_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_5
FEMALE,STAY FIT,NOVICE,SINGLE,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_STAY FIT_NOVICE_SINGLE_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,STAY FIT,NOVICE,MULTI,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,3,FEMALE_STAY FIT_NOVICE_MULTI_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_3
FEMALE,STAY FIT,NOVICE,MULTI,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,4,FEMALE_STAY FIT_NOVICE_MULTI_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_4
FEMALE,STAY FIT,NOVICE,MULTI,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,5,FEMALE_STAY FIT_NOVICE_MULTI_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_5
FEMALE,STAY FIT,NOVICE,MULTI,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_STAY FIT_NOVICE_MULTI_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,STAY FIT,NOVICE,PUSH_PULL_LEGS,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,3,FEMALE_STAY FIT_NOVICE_PUSH_PULL_LEGS_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_3
FEMALE,STAY FIT,NOVICE,PUSH_PULL_LEGS,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,4,FEMALE_STAY FIT_NOVICE_PUSH_PULL_LEGS_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_4
FEMALE,STAY FIT,NOVICE,PUSH_PULL_LEGS,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_STAY FIT_NOVICE_PUSH_PULL_LEGS_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,GAIN MUSCLE,NOVICE,SINGLE,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,5,FEMALE_GAIN MUSCLE_NOVICE_SINGLE_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_5
FEMALE,GAIN MUSCLE,NOVICE,SINGLE,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_GAIN MUSCLE_NOVICE_SINGLE_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,GAIN MUSCLE,NOVICE,MULTI,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,3,FEMALE_GAIN MUSCLE_NOVICE_MULTI_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_3
FEMALE,GAIN MUSCLE,NOVICE,MULTI,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,4,FEMALE_GAIN MUSCLE_NOVICE_MULTI_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_4
FEMALE,GAIN MUSCLE,NOVICE,MULTI,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,5,FEMALE_GAIN MUSCLE_NOVICE_MULTI_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_5
FEMALE,GAIN MUSCLE,NOVICE,MULTI,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_GAIN MUSCLE_NOVICE_MULTI_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,GAIN MUSCLE,NOVICE,PUSH_PULL_LEGS,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_GAIN MUSCLE_NOVICE_PUSH_PULL_LEGS_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,GAIN MUSCLE,NOVICE,SINGLE,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,5,FEMALE_GAIN MUSCLE_NOVICE_SINGLE_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_5
FEMALE,GAIN MUSCLE,NOVICE,SINGLE,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_GAIN MUSCLE_NOVICE_SINGLE_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,GAIN MUSCLE,NOVICE,MULTI,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,3,FEMALE_GAIN MUSCLE_NOVICE_MULTI_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_3
FEMALE,GAIN MUSCLE,NOVICE,MULTI,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,4,FEMALE_GAIN MUSCLE_NOVICE_MULTI_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_4
FEMALE,GAIN MUSCLE,NOVICE,MULTI,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,5,FEMALE_GAIN MUSCLE_NOVICE_MULTI_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_5
FEMALE,GAIN MUSCLE,NOVICE,MULTI,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_GAIN MUSCLE_NOVICE_MULTI_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,GAIN MUSCLE,NOVICE,PUSH_PULL_LEGS,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_GAIN MUSCLE_NOVICE_PUSH_PULL_LEGS_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,STAY FIT,NOVICE,UPPER_LOWER,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,3,FEMALE_STAY FIT_NOVICE_UPPER_LOWER_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_3
FEMALE,STAY FIT,NOVICE,UPPER_LOWER,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,4,FEMALE_STAY FIT_NOVICE_UPPER_LOWER_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_4
FEMALE,STAY FIT,NOVICE,UPPER_LOWER,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,5,FEMALE_STAY FIT_NOVICE_UPPER_LOWER_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_5
FEMALE,STAY FIT,NOVICE,UPPER_LOWER,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_STAY FIT_NOVICE_UPPER_LOWER_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,STAY FIT,NOVICE,UPPER_LOWER,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,3,FEMALE_STAY FIT_NOVICE_UPPER_LOWER_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_3
FEMALE,STAY FIT,NOVICE,UPPER_LOWER,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,4,FEMALE_STAY FIT_NOVICE_UPPER_LOWER_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_4
FEMALE,STAY FIT,NOVICE,UPPER_LOWER,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,5,FEMALE_STAY FIT_NOVICE_UPPER_LOWER_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_5
FEMALE,STAY FIT,NOVICE,UPPER_LOWER,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_STAY FIT_NOVICE_UPPER_LOWER_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,LOSE WEIGHT,BEGINNER,SINGLE,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,5,FEMALE_LOSE WEIGHT_BEGINNER_SINGLE_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_5
FEMALE,LOSE WEIGHT,BEGINNER,SINGLE,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_LOSE WEIGHT_BEGINNER_SINGLE_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,LOSE WEIGHT,BEGINNER,MULTI,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,3,FEMALE_LOSE WEIGHT_BEGINNER_MULTI_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_3
FEMALE,LOSE WEIGHT,BEGINNER,MULTI,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,4,FEMALE_LOSE WEIGHT_BEGINNER_MULTI_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_4
FEMALE,LOSE WEIGHT,BEGINNER,MULTI,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,5,FEMALE_LOSE WEIGHT_BEGINNER_MULTI_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_5
FEMALE,LOSE WEIGHT,BEGINNER,MULTI,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_LOSE WEIGHT_BEGINNER_MULTI_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,LOSE WEIGHT,BEGINNER,PUSH_PULL_LEGS,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_LOSE WEIGHT_BEGINNER_PUSH_PULL_LEGS_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,LOSE WEIGHT,BEGINNER,UPPER_LOWER,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,3,FEMALE_LOSE WEIGHT_BEGINNER_UPPER_LOWER_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_3
FEMALE,LOSE WEIGHT,BEGINNER,UPPER_LOWER,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,4,FEMALE_LOSE WEIGHT_BEGINNER_UPPER_LOWER_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_4
FEMALE,LOSE WEIGHT,BEGINNER,UPPER_LOWER,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,5,FEMALE_LOSE WEIGHT_BEGINNER_UPPER_LOWER_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_5
FEMALE,LOSE WEIGHT,BEGINNER,UPPER_LOWER,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_LOSE WEIGHT_BEGINNER_UPPER_LOWER_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,LOSE WEIGHT,BEGINNER,SINGLE,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,5,FEMALE_LOSE WEIGHT_BEGINNER_SINGLE_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_5
FEMALE,LOSE WEIGHT,BEGINNER,SINGLE,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_LOSE WEIGHT_BEGINNER_SINGLE_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,LOSE WEIGHT,BEGINNER,MULTI,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,3,FEMALE_LOSE WEIGHT_BEGINNER_MULTI_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_3
FEMALE,LOSE WEIGHT,BEGINNER,MULTI,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,4,FEMALE_LOSE WEIGHT_BEGINNER_MULTI_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_4
FEMALE,LOSE WEIGHT,BEGINNER,MULTI,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,5,FEMALE_LOSE WEIGHT_BEGINNER_MULTI_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_5
FEMALE,LOSE WEIGHT,BEGINNER,MULTI,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_LOSE WEIGHT_BEGINNER_MULTI_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,LOSE WEIGHT,BEGINNER,PUSH_PULL_LEGS,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_LOSE WEIGHT_BEGINNER_PUSH_PULL_LEGS_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,LOSE WEIGHT,BEGINNER,UPPER_LOWER,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,3,FEMALE_LOSE WEIGHT_BEGINNER_UPPER_LOWER_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_3
FEMALE,LOSE WEIGHT,BEGINNER,UPPER_LOWER,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,4,FEMALE_LOSE WEIGHT_BEGINNER_UPPER_LOWER_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_4
FEMALE,LOSE WEIGHT,BEGINNER,UPPER_LOWER,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,5,FEMALE_LOSE WEIGHT_BEGINNER_UPPER_LOWER_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_5
FEMALE,LOSE WEIGHT,BEGINNER,UPPER_LOWER,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_LOSE WEIGHT_BEGINNER_UPPER_LOWER_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,BODY RECOMP,BEGINNER,SINGLE,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,5,FEMALE_BODY RECOMP_BEGINNER_SINGLE_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_5
FEMALE,BODY RECOMP,BEGINNER,SINGLE,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_BODY RECOMP_BEGINNER_SINGLE_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,BODY RECOMP,BEGINNER,MULTI,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,3,FEMALE_BODY RECOMP_BEGINNER_MULTI_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_3
FEMALE,BODY RECOMP,BEGINNER,MULTI,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,4,FEMALE_BODY RECOMP_BEGINNER_MULTI_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_4
FEMALE,BODY RECOMP,BEGINNER,MULTI,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,5,FEMALE_BODY RECOMP_BEGINNER_MULTI_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_5
FEMALE,BODY RECOMP,BEGINNER,MULTI,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_BODY RECOMP_BEGINNER_MULTI_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,BODY RECOMP,BEGINNER,PUSH_PULL_LEGS,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,3,FEMALE_BODY RECOMP_BEGINNER_PUSH_PULL_LEGS_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_3
FEMALE,BODY RECOMP,BEGINNER,PUSH_PULL_LEGS,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,4,FEMALE_BODY RECOMP_BEGINNER_PUSH_PULL_LEGS_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_4
FEMALE,BODY RECOMP,BEGINNER,PUSH_PULL_LEGS,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_BODY RECOMP_BEGINNER_PUSH_PULL_LEGS_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,BODY RECOMP,BEGINNER,SINGLE,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,5,FEMALE_BODY RECOMP_BEGINNER_SINGLE_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_5
FEMALE,BODY RECOMP,BEGINNER,SINGLE,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_BODY RECOMP_BEGINNER_SINGLE_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,BODY RECOMP,BEGINNER,MULTI,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,3,FEMALE_BODY RECOMP_BEGINNER_MULTI_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_3
FEMALE,BODY RECOMP,BEGINNER,MULTI,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,4,FEMALE_BODY RECOMP_BEGINNER_MULTI_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_4
FEMALE,BODY RECOMP,BEGINNER,MULTI,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,5,FEMALE_BODY RECOMP_BEGINNER_MULTI_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_5
FEMALE,BODY RECOMP,BEGINNER,MULTI,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_BODY RECOMP_BEGINNER_MULTI_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,BODY RECOMP,BEGINNER,PUSH_PULL_LEGS,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,3,FEMALE_BODY RECOMP_BEGINNER_PUSH_PULL_LEGS_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_3
FEMALE,BODY RECOMP,BEGINNER,PUSH_PULL_LEGS,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,4,FEMALE_BODY RECOMP_BEGINNER_PUSH_PULL_LEGS_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_4
FEMALE,BODY RECOMP,BEGINNER,PUSH_PULL_LEGS,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_BODY RECOMP_BEGINNER_PUSH_PULL_LEGS_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,GAIN MUSCLE,BEGINNER,SINGLE,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,5,FEMALE_GAIN MUSCLE_BEGINNER_SINGLE_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_5
FEMALE,GAIN MUSCLE,BEGINNER,SINGLE,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_GAIN MUSCLE_BEGINNER_SINGLE_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,GAIN MUSCLE,BEGINNER,MULTI,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,3,FEMALE_GAIN MUSCLE_BEGINNER_MULTI_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_3
FEMALE,GAIN MUSCLE,BEGINNER,MULTI,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,4,FEMALE_GAIN MUSCLE_BEGINNER_MULTI_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_4
FEMALE,GAIN MUSCLE,BEGINNER,MULTI,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,5,FEMALE_GAIN MUSCLE_BEGINNER_MULTI_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_5
FEMALE,GAIN MUSCLE,BEGINNER,MULTI,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_GAIN MUSCLE_BEGINNER_MULTI_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,GAIN MUSCLE,BEGINNER,PUSH_PULL_LEGS,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_GAIN MUSCLE_BEGINNER_PUSH_PULL_LEGS_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,GAIN MUSCLE,BEGINNER,SINGLE,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,5,FEMALE_GAIN MUSCLE_BEGINNER_SINGLE_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_5
FEMALE,GAIN MUSCLE,BEGINNER,SINGLE,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_GAIN MUSCLE_BEGINNER_SINGLE_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,GAIN MUSCLE,BEGINNER,MULTI,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,3,FEMALE_GAIN MUSCLE_BEGINNER_MULTI_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_3
FEMALE,GAIN MUSCLE,BEGINNER,MULTI,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,4,FEMALE_GAIN MUSCLE_BEGINNER_MULTI_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_4
FEMALE,GAIN MUSCLE,BEGINNER,MULTI,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,5,FEMALE_GAIN MUSCLE_BEGINNER_MULTI_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_5
FEMALE,GAIN MUSCLE,BEGINNER,MULTI,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_GAIN MUSCLE_BEGINNER_MULTI_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,GAIN MUSCLE,BEGINNER,PUSH_PULL_LEGS,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_GAIN MUSCLE_BEGINNER_PUSH_PULL_LEGS_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,STAY FIT,BEGINNER,UPPER_LOWER,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,3,FEMALE_STAY FIT_BEGINNER_UPPER_LOWER_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_3
FEMALE,STAY FIT,BEGINNER,UPPER_LOWER,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,4,FEMALE_STAY FIT_BEGINNER_UPPER_LOWER_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_4
FEMALE,STAY FIT,BEGINNER,UPPER_LOWER,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,5,FEMALE_STAY FIT_BEGINNER_UPPER_LOWER_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_5
FEMALE,STAY FIT,BEGINNER,UPPER_LOWER,NULL,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,6,FEMALE_STAY FIT_BEGINNER_UPPER_LOWER_NONE_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_6
FEMALE,STAY FIT,BEGINNER,UPPER_LOWER,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,3,FEMALE_STAY FIT_BEGINNER_UPPER_LOWER_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_3
FEMALE,STAY FIT,BEGINNER,UPPER_LOWER,ABT,NULL,OBESE,EIGHTEEN_TO_FORTY_FIVE,4,FEMALE_STAY FIT_BEGINNER_UPPER_LOWER_ABT_NULL_OBESE_EIGHTEEN_TO_FORTY_FIVE_4
